"","ring1","ring2","ring3","ring4","ring5","ring6","ring7","ring8","ring9","ring10","ring11","ring12","ring13","ring14","ring15"
"ENSMUSG00000021947",1.10169491525424,1.19230769230769,1.14,1,1.03125,1,1.15,1,1.19672131147541,1.22857142857143,1.28571428571429,1.265625,1.16666666666667,0,1.10526315789474
"ENSMUSG00000040040",1.12903225806452,1.1,1.21052631578947,1,1.08333333333333,1,1.04,1.2,1.07142857142857,1.2,1,1.17142857142857,0,0,0
"ENSMUSG00000050222",1.10714285714286,1.06896551724138,1.18918918918919,1.14285714285714,1.125,1.125,1.10909090909091,1,1.11320754716981,1.15384615384615,1.3,1.12698412698413,1,0,1.13333333333333
"ENSMUSG00000021951",1.84722222222222,1.77037037037037,1.72661870503597,1.24242424242424,1.67961165048544,1.7,1.71186440677966,1.42857142857143,1.71428571428571,1.54545454545455,1.53846153846154,1.84848484848485,1.69230769230769,1.25,1.61538461538462
"ENSMUSG00000021952",1.11764705882353,1.05263157894737,1,1.33333333333333,1,1.11111111111111,1,1,1,0,1,1.10526315789474,0,0,0
"ENSMUSG00000021959",1,1.12,1.12121212121212,1.15384615384615,1.2,1,1.22727272727273,1.25,1.07692307692308,1,1,1.12121212121212,0,1,1.16666666666667
"ENSMUSG00000021963",2.06010928961749,1.99378881987578,2.03012048192771,1.61363636363636,2,1.91208791208791,1.88811188811189,2.25806451612903,2.07317073170732,1.84782608695652,1.94444444444444,2.30890052356021,1.46666666666667,1.5,1.94339622641509
"ENSMUSG00000021965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021967",2.6256157635468,2.5,2.57731958762887,2.57142857142857,2.34210526315789,2.38888888888889,2.2625,1.93333333333333,2.6304347826087,2.1743119266055,2.17391304347826,3,2.16666666666667,1.71428571428571,2.30508474576271
"ENSMUSG00000021969",1.22222222222222,1.14285714285714,1.29411764705882,1,1.17647058823529,1.08,1.10810810810811,1,1.22727272727273,1.18181818181818,1.16666666666667,1.12,0,0,1
"ENSMUSG00000021973",1.24561403508772,1.28888888888889,1.10204081632653,1.13333333333333,1.16666666666667,1.16666666666667,1.125,1.25,1.21428571428571,1.15,1.1,1.20689655172414,1.33333333333333,0,1.23076923076923
"ENSMUSG00000021974",1,1.1219512195122,1.1,1.25,1.11111111111111,1.11111111111111,1.09677419354839,1.42857142857143,1.16666666666667,1.26666666666667,1,1.13513513513514,1,0,1.2
"ENSMUSG00000035469",1.30985915492958,1.22388059701493,1.18666666666667,1.31578947368421,1.39130434782609,1.21212121212121,1.2,1.44444444444444,1.1830985915493,1.34615384615385,1.33333333333333,1.3013698630137,1,0,1.3
"ENSMUSG00000044703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091649",1.375,1,1,0,0,0,1,0,0,0,0,1.25,0,0,0
"ENSMUSG00000068245",1,1,1,0,0,0,0,0,1,0,0,1.2,0,0,0
"ENSMUSG00000091144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071350",1,1.125,1.375,0,1,0,1,1,0,1,0,1,0,0,0
"ENSMUSG00000021981",1.67605633802817,1.34615384615385,1.24074074074074,1,1.21621621621622,1.1,1.21818181818182,1.33333333333333,1.77333333333333,1.53125,1,2.09876543209877,1,0,1.375
"ENSMUSG00000021982",1.45454545454545,1.33333333333333,1.34408602150538,1.14814814814815,1.18867924528302,1.22727272727273,1.44776119402985,1.1,1.31192660550459,1.40425531914894,1.19047619047619,1.32673267326733,1,1,1.42307692307692
"ENSMUSG00000044461",1,1,1,0,1,0,1,0,1,0,0,1,0,0,0
"ENSMUSG00000021983",1.11627906976744,1.12962962962963,1.12903225806452,1.17647058823529,1.05555555555556,1.13636363636364,1.15384615384615,2,1.09090909090909,1.17647058823529,1.11111111111111,1.11627906976744,1.66666666666667,0,1.07692307692308
"ENSMUSG00000114797",1.19047619047619,1.28,1.08333333333333,1.22222222222222,1.28571428571429,1.23809523809524,1.09615384615385,1,1.13846153846154,1.13888888888889,1.38461538461538,1.20689655172414,1.2,1,1.20689655172414
"ENSMUSG00000114584",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"ENSMUSG00000021987",1.38888888888889,1.45045045045045,1.38679245283019,1.36666666666667,1.37662337662338,1.45833333333333,1.45833333333333,1.5,1.48888888888889,1.39189189189189,1.32142857142857,1.51181102362205,1.25,1,1.39393939393939
"ENSMUSG00000021986",1.16981132075472,1.17460317460317,1.175,1.21428571428571,1.14705882352941,1.22222222222222,1.375,0,1.20338983050847,1.21875,1,1.25,1.2,0,1.55555555555556
"ENSMUSG00000021990",1.1875,1,1.21428571428571,1,1.15789473684211,1.16666666666667,1.1,1,1.0625,1,1,1,0,0,1.4
"ENSMUSG00000071347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021993",1.125,1.2,1.175,1,1.06060606060606,1.16666666666667,1.14583333333333,1.08333333333333,1.17391304347826,1.11111111111111,1.0625,1.24615384615385,1,0,1.14285714285714
"ENSMUSG00000060548",1.16129032258065,1.24561403508772,1.16666666666667,1,1.16666666666667,1.1304347826087,1.1875,1,1.1,1.175,1.26315789473684,1.33333333333333,1.25,0,1.2
"ENSMUSG00000048279",1.11538461538462,1.25,1.16363636363636,1.1,1.17241379310345,1.375,1.20754716981132,1,1.14583333333333,1.15384615384615,1.27272727272727,1.17391304347826,0,0,1.08333333333333
"ENSMUSG00000035296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043157",1,1,0,0,1,0,1,0,0,1.66666666666667,0,1.28571428571429,0,0,1.25
"ENSMUSG00000021928",1.56390977443609,1.51239669421488,1.48623853211009,1.54545454545455,1.36486486486486,1.33333333333333,1.36,1.33333333333333,1.63571428571429,1.35185185185185,1.52380952380952,1.61029411764706,1.07142857142857,1,1.27777777777778
"ENSMUSG00000021929",1.17582417582418,1.48148148148148,1.18666666666667,1.15789473684211,1.21666666666667,1.34615384615385,1.29761904761905,1.06666666666667,1.32692307692308,1.23809523809524,1.31034482758621,1.51111111111111,1.25,0,1.10526315789474
"ENSMUSG00000021930",1.48529411764706,1.58914728682171,1.41525423728814,1.33333333333333,1.44444444444444,1.37777777777778,1.58947368421053,1.28571428571429,1.52941176470588,1.39344262295082,1.36666666666667,1.64444444444444,1,1.66666666666667,1.575
"ENSMUSG00000035235",1.10526315789474,1.05555555555556,1.05555555555556,1,1.09090909090909,1.09090909090909,1.06666666666667,1,1.03448275862069,1.16666666666667,1,1.09090909090909,0,0,1
"ENSMUSG00000046168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000048281",1.16216216216216,1.09375,1.06896551724138,1.2,1.07142857142857,1.2,1.17857142857143,1,1.14893617021277,1.14285714285714,1.06666666666667,1.08928571428571,1,0,1.22222222222222
"ENSMUSG00000021932",1.19230769230769,1.24074074074074,1.04761904761905,1.28571428571429,1.18181818181818,1.0625,1.17142857142857,1,1.21212121212121,1.19354838709677,1.38461538461538,1.328125,1,0,1.05882352941176
"ENSMUSG00000035184",1.03846153846154,1.14285714285714,1.05882352941176,1.25,1.10714285714286,1.27777777777778,1.13793103448276,0,1.125,1.09090909090909,1.2,1.18181818181818,1.5,0,1.09090909090909
"ENSMUSG00000035161",1.04347826086957,1.12121212121212,1.09090909090909,1,1.25,1.16666666666667,1.09090909090909,1,1.15151515151515,1,1.33333333333333,1.10344827586207,1,0,1
"ENSMUSG00000014547",1.15,1,1.04347826086957,1.18181818181818,1.11111111111111,1,1.05882352941176,1,1.07142857142857,1,1,1.07692307692308,1.33333333333333,0,1
"ENSMUSG00000075571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021939",10.1704545454545,8.84873949579832,10.1896551724138,6.04123711340206,10.1494252873563,7.67883211678832,10.261780104712,6.76666666666667,9.21527777777778,9.03597122302158,9.73684210526316,10.2196078431373,5.59375,3.68421052631579,9.41095890410959
"ENSMUSG00000021273",2.41871921182266,2.5586592178771,2.29714285714286,1.88,2.06521739130435,1.97402597402597,2.25170068027211,1.74193548387097,2.81385281385281,2.10869565217391,2.05263157894737,2.44387755102041,2.10526315789474,1.2,2.32727272727273
"ENSMUSG00000035121",0,0,0,0,0,0,1,0,1,0,0,1.25,0,0,0
"ENSMUSG00000035095",1.46153846153846,1,1,0,1,1,1,0,1.5,0,0,1,0,0,0
"ENSMUSG00000021953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000035078",1.27631578947368,1.21428571428571,1.30769230769231,1.17647058823529,1.18181818181818,1.30434782608696,1.25862068965517,1,1.23170731707317,1.1875,1.15789473684211,1.25641025641026,1,1,1.13636363636364
"ENSMUSG00000035067",1,1,1,1,1,0,0,0,1,1,0,1.25,0,0,1
"ENSMUSG00000021958",1,1.05263157894737,1.05263157894737,1.16666666666667,1,1,1,1,1.05882352941176,1,1,1.05,0,0,1
"ENSMUSG00000063060",1.2,1.33333333333333,0,0,1.2,1,1,0,1.33333333333333,1,0,1,0,0,0
"ENSMUSG00000054733",1.25510204081633,1.38947368421053,1.48684210526316,1.30434782608696,1.36206896551724,1.28125,1.4,1.5,1.25263157894737,1.328125,1.64516129032258,1.27,1.09090909090909,0,1.4
"ENSMUSG00000060012",1.13793103448276,1.10714285714286,1.03703703703704,1.28571428571429,1.04347826086957,1.11111111111111,1.03703703703704,1.2,1.14634146341463,1,1,1.20588235294118,0,1,1
"ENSMUSG00000021972",1.09803921568627,1.22222222222222,1.26666666666667,1.21428571428571,1.16216216216216,1.0952380952381,1.03703703703704,1.4,1.1864406779661,1.04761904761905,1,1.21428571428571,1,0,1.21428571428571
"ENSMUSG00000021975",1.0952380952381,1.17857142857143,1.08823529411765,1,1.11111111111111,1,1.05882352941176,0,1.07407407407407,1,1,1.05714285714286,1,0,1
"ENSMUSG00000021978",1.41176470588235,1.93233082706767,1.37735849056604,1.29411764705882,1.35820895522388,1.41463414634146,1.72222222222222,1.28571428571429,1.43795620437956,1.58571428571429,1.6,1.552,1.25,1.25,1.64705882352941
"ENSMUSG00000007989",1.2258064516129,1.26760563380282,1.17567567567568,1.08333333333333,1.2,1.2,1.37313432835821,1.33333333333333,1.2,1.13888888888889,1.38461538461538,1.33898305084746,1.125,0,1.2
"ENSMUSG00000034532",1.10714285714286,1.13333333333333,1.09090909090909,1,1.2,1,1.1,1,1,1,1,1.08333333333333,1,0,1.11111111111111
"ENSMUSG00000034522",1,1,1,0,1.14285714285714,1.2,1,0,1.11111111111111,1,0,1,0,0,0
"ENSMUSG00000045731",1.21951219512195,1.39393939393939,1.575,1,1.60714285714286,1.26666666666667,1.25925925925926,1.16666666666667,1.84782608695652,1.28571428571429,1.875,1.51162790697674,1.33333333333333,0,1.16666666666667
"ENSMUSG00000022031",1.30555555555556,1.46078431372549,1.29,1.23809523809524,1.34328358208955,1.25581395348837,1.34444444444444,1.27777777777778,1.47008547008547,1.3,1.48571428571429,1.54867256637168,1.22222222222222,1,1.43478260869565
"ENSMUSG00000022032",2,0,0,0,0,0,0,0,1.125,0,0,1.16666666666667,0,0,0
"ENSMUSG00000022033",1.16666666666667,0,1.5,0,1,1,0,0,1.125,1,0,1,0,0,0
"ENSMUSG00000022034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022035",1.31884057971015,1.19354838709677,1.2280701754386,1.25,1.06666666666667,1.21428571428571,1.25,1.27272727272727,1.16867469879518,1.29411764705882,1.42857142857143,1.40697674418605,1.16666666666667,0,1.23809523809524
"ENSMUSG00000034463",1.35849056603774,1.0952380952381,1.16071428571429,1.25,1.23529411764706,1.15384615384615,1.1,1,1.1551724137931,1.15151515151515,1.11764705882353,1.18,1,0,1.17391304347826
"ENSMUSG00000022037",26.1924528301887,19.3061224489796,25.7649572649573,11.9387755102041,24.24,15.6014492753623,17.6836734693878,12.8448275862069,22.5620689655172,20.5035460992908,20.7719298245614,23.80859375,14.4516129032258,4.23529411764706,20.2876712328767
"ENSMUSG00000022040",1.34545454545455,1.27118644067797,1.16393442622951,1,1.18518518518519,1.1,1.25,0,1.35087719298246,1.2972972972973,1.2,1.24193548387097,1,0,1.23076923076923
"ENSMUSG00000022041",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000059456",2.85405405405405,3.25581395348837,3.56441717791411,2.1,3.58095238095238,3.39130434782609,3.41509433962264,1.21052631578947,2.5959595959596,3.37837837837838,3.125,3.56701030927835,2.625,1,3.12962962962963
"ENSMUSG00000022043",1.69277108433735,1.703125,1.79020979020979,1.36111111111111,1.64210526315789,1.73770491803279,1.63888888888889,1.52,1.67441860465116,1.52777777777778,1.25,1.67096774193548,1.35714285714286,1.16666666666667,1.45454545454545
"ENSMUSG00000022044",4.62549800796813,5.85714285714286,4.4212962962963,2.46875,3.82352941176471,3.26262626262626,5.72432432432432,1.81395348837209,5.01845018450185,4.62222222222222,5.03703703703704,5.94491525423729,4,2.09090909090909,4.70422535211268
"ENSMUSG00000045875",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000022048",3.81893004115226,4.39737991266376,3.33333333333333,2.49295774647887,3.0354609929078,2.26415094339623,4.03260869565217,2.05555555555556,3.96212121212121,3.98484848484848,4.05660377358491,4,2.95833333333333,1.5,3.6865671641791
"ENSMUSG00000046204",1.10714285714286,1.40229885057471,1.31034482758621,1.36363636363636,1.11111111111111,1.17857142857143,1.14285714285714,1,1.15068493150685,1.1025641025641,1.28571428571429,1.2972972972973,1.25,0,1.11764705882353
"ENSMUSG00000022051",2.14432989690722,2.05142857142857,1.9625,1.66666666666667,1.90825688073395,1.65333333333333,1.94074074074074,1.57894736842105,2.09223300970874,1.88541666666667,2.02439024390244,2.31891891891892,1.5625,1.5,1.91489361702128
"ENSMUSG00000022052",1.88757396449704,1.84962406015038,2.34146341463415,1.97058823529412,2.1025641025641,2.02985074626866,1.725,1.72222222222222,1.66279069767442,1.66666666666667,1.67647058823529,2,1.69230769230769,1.33333333333333,1.73809523809524
"ENSMUSG00000022053",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000048922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000034327",1,1.08333333333333,1.08333333333333,1.2,1.13333333333333,1.1875,1.06666666666667,1.53846153846154,1.16666666666667,1.11764705882353,0,1.0625,0,0,1
"ENSMUSG00000015812",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000044447",1.15384615384615,1,1.33333333333333,1,1,1,1,1,1.05,0,0,1,0,0,0
"ENSMUSG00000022054",2.15094339622642,2.55172413793103,2.8150289017341,3.5,3.09836065573771,2.82432432432432,3.23376623376623,4.25,2.37297297297297,2.6701030927835,2.18181818181818,3.04,1.61538461538462,1.90909090909091,2.88235294117647
"ENSMUSG00000022055",3.20796460176991,4.38942307692308,3.48969072164948,4.14285714285714,2.99324324324324,2.95918367346939,4.06703910614525,4.30952380952381,3.59259259259259,3.56,3.23529411764706,4.45575221238938,2.68181818181818,2.2,3.51666666666667
"ENSMUSG00000014813",1.1,1,1,1,1,0,1,0,1.25,0,0,1,0,0,1.33333333333333
"ENSMUSG00000022061",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"ENSMUSG00000034248",1.21428571428571,1.03030303030303,1.1,1,1,1.375,1.1,1.125,1.06896551724138,1.11111111111111,0,1.14705882352941,0,0,1
"ENSMUSG00000093954",1.12820512820513,1.13559322033898,1.03846153846154,1.125,1.0625,1.09090909090909,1.12903225806452,1,1.09803921568627,1.23809523809524,1.3,1.17307692307692,1,0,1.25
"ENSMUSG00000034205",1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"ENSMUSG00000034194",1.21052631578947,1.15384615384615,1.13333333333333,1.0625,1.04347826086957,1.05882352941176,1.11111111111111,1,1.05454545454545,1.2,1.08333333333333,1.07547169811321,1.33333333333333,0,1.16666666666667
"ENSMUSG00000034190",1.51724137931034,1.65254237288136,1.45714285714286,1.13793103448276,1.46031746031746,1.4375,1.48571428571429,1.375,1.54330708661417,1.42622950819672,1.5,1.65891472868217,1.5,1,1.38235294117647
"ENSMUSG00000022074",1.25,1,1,0,1,0,0,0,1.2,1,0,1,0,0,0
"ENSMUSG00000022075",1.46078431372549,1.6793893129771,1.57692307692308,1.5,1.47368421052632,1.41666666666667,1.51456310679612,1.5,1.39622641509434,1.43283582089552,1.42857142857143,1.71428571428571,1.66666666666667,0,1.73529411764706
"ENSMUSG00000022085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033730",1.36065573770492,1.36923076923077,1.48148148148148,1.5,1.48717948717949,1.48648648648649,1.54022988505747,1.4,1.29032258064516,1.70175438596491,1.55555555555556,1.34666666666667,1.42857142857143,0,1.41666666666667
"ENSMUSG00000022089",1.13888888888889,1.09090909090909,1.12121212121212,1,1.05263157894737,1.14285714285714,1.1304347826087,1.16666666666667,1.02439024390244,1,1,1.12121212121212,0,0,1.11111111111111
"ENSMUSG00000033712",1.2020202020202,1.37662337662338,1.40789473684211,1.22222222222222,1.29411764705882,1.24,1.3134328358209,1.5,1.40217391304348,1.25,1.45,1.54545454545455,1,1,1.375
"ENSMUSG00000044551",0,1,1,0,1,0,1,0,1,0,0,1,0,0,0
"ENSMUSG00000022090",1.39795918367347,1.30434782608696,1.38666666666667,1.25925925925926,1.47540983606557,1.20408163265306,1.27777777777778,1.45454545454545,1.6063829787234,1.26666666666667,1.25,1.22222222222222,1,1.33333333333333,1.22222222222222
"ENSMUSG00000022091",1.325,1.13888888888889,1.30769230769231,1,1.21739130434783,1.08333333333333,1.06896551724138,1,1.375,1.07142857142857,1,1.21951219512195,0,0,1.125
"ENSMUSG00000022092",1.09090909090909,1.19148936170213,1.03846153846154,1.125,1.13333333333333,1.1,1.07142857142857,1.16666666666667,1.09756097560976,1.16666666666667,1,1.18965517241379,0,0,1.07692307692308
"ENSMUSG00000022094",1.11904761904762,1.22222222222222,1.21428571428571,1.21428571428571,1.23809523809524,1.17241379310345,1.13636363636364,1,1.12244897959184,1.16666666666667,1.23076923076923,1.14285714285714,1,1,1.15384615384615
"ENSMUSG00000033644",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000000776",1.20754716981132,1.17073170731707,1.07692307692308,1.1,1.21428571428571,1.17391304347826,1.13888888888889,1.33333333333333,1.13636363636364,1.1,1.44444444444444,1.1875,0,0,1
"ENSMUSG00000003469",1.46534653465347,1.56410256410256,1.71910112359551,1.21428571428571,1.66,1.33333333333333,1.65957446808511,1,1.38834951456311,1.38888888888889,1.5,1.50442477876106,1.27272727272727,0,1.72222222222222
"ENSMUSG00000022098",1.27631578947368,1.26229508196721,1.39393939393939,1.42857142857143,1.68421052631579,1.51428571428571,1.20833333333333,1.25,1.3015873015873,1.26190476190476,1.46153846153846,1.28985507246377,1.42857142857143,1,1.55555555555556
"ENSMUSG00000022097",1,1,1.1,0,1,1,1.11111111111111,0,1,1.25,0,1.07692307692308,0,0,0
"ENSMUSG00000033595",2.046875,2.36170212765957,1.84659090909091,1.95348837209302,1.66666666666667,1.56716417910448,2.55263157894737,1.60714285714286,2.2,2.30612244897959,2.05263157894737,2.23888888888889,1.72727272727273,1.33333333333333,1.71698113207547
"ENSMUSG00000033589",1.16666666666667,1,1,0,1,0,0,0,1,1,0,1,0,0,0
"ENSMUSG00000022096",1.05882352941176,1.03571428571429,1.06666666666667,1,1.1,1,1.06451612903226,0,1.06666666666667,1,1.4,1.04545454545455,0,0,1.22222222222222
"ENSMUSG00000045211",1.39855072463768,1.63194444444444,1.48333333333333,1.42307692307692,1.6027397260274,1.425,1.63636363636364,1.15384615384615,1.59459459459459,1.39705882352941,1.84848484848485,1.78082191780822,1.81818181818182,1,1.53846153846154
"ENSMUSG00000022095",1.26315789473684,1.31578947368421,1.15555555555556,1,1.29166666666667,1.47058823529412,1.13513513513514,0,1.04444444444444,1.22727272727273,1.14285714285714,1.25,1.25,0,1.28571428571429
"ENSMUSG00000022099",2.62980769230769,3.3,2.72486772486772,1.86046511627907,2.43650793650794,2.47945205479452,3.38983050847458,1.92,2.84549356223176,3.26724137931034,3.09803921568627,3.52093023255814,2.47826086956522,1,2.85
"ENSMUSG00000022101",0,1,1.2,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000047911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022100",1.25333333333333,1.27160493827161,1.32258064516129,1.375,1.28571428571429,1.1,1.33333333333333,1.28571428571429,1.19444444444444,1.23809523809524,1.21428571428571,1.22535211267606,1,1,1.54545454545455
"ENSMUSG00000022102",1,1,1,0,1.14285714285714,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000022103",1.17307692307692,1.57407407407407,1.09090909090909,1.16666666666667,1.12,1.08333333333333,1.53225806451613,0,1.36708860759494,1.59090909090909,1.5,1.50632911392405,1.1,0,1.39393939393939
"ENSMUSG00000033487",1.0625,1.21052631578947,1.19565217391304,1,1,1.0952380952381,1,1.5,1.11111111111111,1.16666666666667,1,1.125,0,0,1
"ENSMUSG00000033470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022106",1.140625,1.125,1.14634146341463,1.15384615384615,1.32142857142857,1.07142857142857,1.05,1,1.11363636363636,1.06896551724138,1.2,1.30769230769231,1,0,1
"ENSMUSG00000022105",1.15384615384615,1.18421052631579,1.07692307692308,1.09090909090909,1,1,1.03225806451613,1.33333333333333,1.13333333333333,1.04,1.1,1.11538461538462,1.14285714285714,0,1.07692307692308
"ENSMUSG00000033446",1.15384615384615,1.1,1,1,1.1875,1,1,1.33333333333333,1.16666666666667,1,1,1.11111111111111,0,0,1.33333333333333
"ENSMUSG00000022108",9.83650190114068,13.1369294605809,9.46120689655172,4.50666666666667,7.95906432748538,5.576,11.2153846153846,3.92592592592593,10.7560975609756,9.98571428571429,10.3928571428571,12.828125,6.70967741935484,1.93333333333333,9.93150684931507
"ENSMUSG00000022109",1.29487179487179,1.31666666666667,1.32835820895522,1.25,1.25,1.10714285714286,1.16666666666667,1.45454545454545,1.2,1.18918918918919,1,1.20289855072464,1,0,1.05555555555556
"ENSMUSG00000033405",1.09090909090909,1.05882352941176,1.0625,1,1.05555555555556,1.14285714285714,1.30769230769231,1,1.13333333333333,1.08333333333333,1,1,0,0,1
"ENSMUSG00000022110",2.25263157894737,2.57458563535912,2.21111111111111,2.04166666666667,2.19847328244275,1.98591549295775,2.475,2.47619047619048,2.28292682926829,2.41666666666667,2.30434782608696,2.85572139303483,1.95238095238095,1.8,2.14285714285714
"ENSMUSG00000034997",1.13793103448276,1.23076923076923,1.23809523809524,1.25,1,1,1.27272727272727,0,1.09375,1.2,1,1.08571428571429,0,0,1.11111111111111
"ENSMUSG00000021996",3.23039215686275,2.62569832402235,3.28426395939086,3.25,3.39869281045752,2.99130434782609,2.30817610062893,4.725,3.05150214592275,2.25742574257426,2.63829787234043,3.20814479638009,2.06666666666667,2.2,3.28070175438596
"ENSMUSG00000068015",1.03125,1.15,1.0952380952381,1,1,1.28571428571429,1,1.33333333333333,1.07142857142857,1,1,1.05263157894737,0,0,1
"ENSMUSG00000034959",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
